Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000049354,Dcaf7,-0.00030860608949531964,0.96666381343342,0.9981856880396863,272,0.10006446077680488,225
ENSMUSG00000071470,Ccnb1ip1,-0.0003088459310216775,0.95751815362546,0.9981856880396863,50,0.007368926936927842,47
ENSMUSG00000117602,9130209A04Rik,-0.0003088526560435691,0.8026931611251689,0.9981856880396863,2,0.00027230448634534677,2
ENSMUSG00000042759,Apobr,-0.0003089206126576819,0.9623068900056726,0.9981856880396863,10,0.0014180532627954716,10
ENSMUSG00000086308,G630016G05Rik,-0.00030911802436437477,0.04285137185088894,0.33370023268385945,1,8.176935076477021e-05,1
ENSMUSG00000087478,4930506C21Rik,-0.00030911802436437477,0.04285137185088894,0.33370023268385945,1,8.176935076477021e-05,1
ENSMUSG00000015968,Cacna1d,-0.00030930402147138017,0.950643933229635,0.9981856880396863,13,0.0033266936668903757,12
ENSMUSG00000029034,Ints11,-0.00030933960268066617,0.9666375292225837,0.9981856880396863,182,0.03166976970181541,148
ENSMUSG00000026667,Uhmk1,-0.00031108584502211045,0.968653471477682,0.9981856880396863,308,0.05204843958827645,232
ENSMUSG00000009563,Tor2a,-0.0003116397413964607,0.9686743119755086,0.9981856880396863,325,0.05875138587011619,252
ENSMUSG00000068686,Cd59b,-0.00031245218750429433,0.9656458555642753,0.9981856880396863,7,0.0008732448968262215,7
ENSMUSG00000026414,Tnnt2,-0.00031290630991537814,0.9631126846576592,0.9981856880396863,72,0.012869824667914864,60
ENSMUSG00000031461,Myom2,-0.0003140986667810209,0.046262925213305994,0.3538909075609,1,0.0002882791334779684,1
ENSMUSG00000031789,Cngb1,-0.0003140986667810209,0.046262925213305994,0.3538909075609,1,0.0002882791334779684,1
ENSMUSG00000100367,Gm29336,-0.0003140986667810209,0.046262925213305994,0.3538909075609,1,0.0002882791334779684,1
ENSMUSG00000075592,Nynrin,-0.000314388967645561,0.9662609910112059,0.9981856880396863,16,0.0022788243987870906,15
ENSMUSG00000089661,Mia,-0.00031640035474610694,0.957784966531336,0.9981856880396863,2,0.000233907206519024,2
ENSMUSG00000000731,Aire,-0.0003175726821883769,0.8734938989221324,0.9981856880396863,2,0.0003573392850246446,2
ENSMUSG00000041730,Prrxl1,-0.00031920109880800786,0.04999221240584184,0.3762583230614688,1,0.0001227863798057078,1
ENSMUSG00000100075,1700018L02Rik,-0.00031920109880800786,0.04999221240584184,0.3762583230614688,1,0.0001227863798057078,1
ENSMUSG00000055188,Rbm3os,-0.00031920109880800786,0.04999221240584184,0.3762583230614688,1,0.0001227863798057078,1
ENSMUSG00000032782,Cntrob,-0.0003205159111092828,0.9677570563985485,0.9981856880396863,24,0.0028696396421845315,24
ENSMUSG00000113591,4930447K03Rik,-0.0003213937684709387,0.051670541522796265,0.38567184594619436,1,0.0001823941483397359,1
ENSMUSG00000068479,Mfap1a,-0.00032162125964748853,0.9669766809592073,0.9981856880396863,84,0.014659853658711157,75
ENSMUSG00000087354,4930404I05Rik,-0.00032166632248795325,0.05188241913839109,0.3864469030868182,1,7.24697703393346e-05,1
ENSMUSG00000030382,Slc27a5,-0.00032166632248795325,0.05188241913839109,0.3864469030868182,1,7.24697703393346e-05,1
ENSMUSG00000113010,Gm34084,-0.0003226628768660637,0.9698823305742306,0.9981856880396863,49,0.00473173874751291,48
ENSMUSG00000042249,Grk3,-0.00032271742836227575,0.9702773177710895,0.9981856880396863,73,0.008261603016929128,66
ENSMUSG00000049764,Zfp280b,-0.00032329045309709343,0.9622161166972949,0.9981856880396863,72,0.01807744196602097,66
ENSMUSG00000041491,Cep78,-0.00032338840489219494,0.9687752372929177,0.9981856880396863,20,0.002520613376521964,19
ENSMUSG00000054863,Tafa5,-0.00032342438443421975,0.9555375214036899,0.9981856880396863,15,0.0018095932045540893,14
ENSMUSG00000003269,Cyth2,-0.0003244319566801887,0.9694306253920533,0.9981856880396863,305,0.0870476747790249,236
ENSMUSG00000031176,Dynlt3,-0.00032514094171072824,0.9700682790814321,0.9981856880396863,231,0.05168659312138491,190
ENSMUSG00000031548,Sfrp1,-0.00032545614620187326,0.9675041747332611,0.9981856880396863,107,0.03683431338891773,101
ENSMUSG00000090053,Pakap,-0.0003257561449754809,0.05515001422465082,0.4026323673630757,1,6.85351269832754e-05,1
ENSMUSG00000111324,Gm31410,-0.0003257561449754809,0.05515001422465082,0.4026323673630757,1,6.85351269832754e-05,1
ENSMUSG00000027722,Spata5,-0.00032722526001796663,0.966772601236638,0.9981856880396863,42,0.005282553342215631,39
ENSMUSG00000010476,Ebf3,-0.00032734812154921555,0.9392861434587438,0.9981856880396863,2,0.00015065079677333308,2
ENSMUSG00000085912,Trp53cor1,-0.00032734812154921555,0.9392861434587438,0.9981856880396863,2,0.00015065079677333308,2
ENSMUSG00000031986,Sprtn,-0.0003287494603328367,0.9699785964466858,0.9981856880396863,89,0.01205048605200199,76
ENSMUSG00000024766,Lipo3,-0.00033366540545257405,0.9702601468155749,0.9981856880396863,94,0.013269948320305262,89
ENSMUSG00000027353,Mcm8,-0.00033423700282814167,0.9615575115083255,0.9981856880396863,14,0.003465018887606979,13
ENSMUSG00000078202,Nrarp,-0.00033462394851123764,0.9662922894384869,0.9981856880396863,108,0.02011949445028678,96
ENSMUSG00000032436,Cmtm7,-0.00033544875543590954,0.9577439273455097,0.9981856880396863,86,0.043552041479830876,80
ENSMUSG00000075705,Msrb1,-0.00033567321363617926,0.971170546417722,0.9981856880396863,672,0.16201337300246,401
ENSMUSG00000004099,Dnmt1,-0.00033600063380062904,0.9710380784748149,0.9981856880396863,225,0.04037873651990558,195
ENSMUSG00000049154,Fam183b,-0.0003369481722849691,0.9692143288292303,0.9981856880396863,9,0.0010205150000640749,9
ENSMUSG00000038822,Hace1,-0.0003371588338534048,0.965656689471543,0.9981856880396863,40,0.007643859022138292,40
ENSMUSG00000116780,Gm3417,-0.0003398067900938006,0.0677085872974541,0.4678822345927556,1,0.00017751621256956242,1
ENSMUSG00000033096,Apmap,-0.00034035550991782105,0.969294600315636,0.9981856880396863,103,0.02996645258770668,94
ENSMUSG00000071252,2210408I21Rik,-0.00034131929300516514,0.9279964086830907,0.9981856880396863,2,0.00018424847198386072,2
ENSMUSG00000047242,Taf9b,-0.00034180141867625776,0.9688340820436714,0.9981856880396863,24,0.003620837003874613,24
ENSMUSG00000006221,Hspb7,-0.0003419188682690777,0.9710112347543931,0.9981856880396863,59,0.0052904783198311775,48
ENSMUSG00000090086,AI480526,-0.0003425013346806608,0.9712995151388804,0.9981856880396863,104,0.02331303372491243,99
ENSMUSG00000067825,Pex26,-0.00034265141247411863,0.967251186656743,0.9981856880396863,64,0.020742856506193723,56
ENSMUSG00000024795,Kif20b,-0.00034282964424096576,0.9589714694035334,0.9981856880396863,27,0.005156519547653252,26
ENSMUSG00000000317,Bcl6b,-0.00034298383338346943,0.9658784995696115,0.9981856880396863,11,0.001207052341562625,11
ENSMUSG00000060981,Hist1h4h,-0.0003435469770782185,0.95150687158487,0.9981856880396863,37,0.005498378063788251,34
ENSMUSG00000117814,Gm50431,-0.0003441211157697064,0.9188936661176617,0.9981856880396863,4,0.0007701858625412642,4
ENSMUSG00000026017,Carf,-0.0003448077603460586,0.9641264754923828,0.9981856880396863,12,0.0018366632412554092,12
ENSMUSG00000114828,AI463229,-0.00034518912295289437,0.9692545846494973,0.9981856880396863,8,0.0005589354411811326,7
ENSMUSG00000035403,Crb2,-0.0003453509402954984,0.9611915708174512,0.9981856880396863,2,5.8653341235431996e-05,2
ENSMUSG00000024830,Rps6kb2,-0.00034576027074670617,0.9723073301119329,0.9981856880396863,179,0.027995873006932924,155
ENSMUSG00000049739,Zfp646,-0.00034588431629493417,0.9698767710119709,0.9981856880396863,81,0.01538822617810076,72
ENSMUSG00000092103,Gm17039,-0.00034751869178657096,0.07554664440328418,0.5036831424774304,1,0.00018189432422919082,1
ENSMUSG00000113998,Gm40909,-0.00034751869178657096,0.07554664440328418,0.5036831424774304,1,0.00018189432422919082,1
ENSMUSG00000003505,Psg18,-0.00034751869178657096,0.07554664440328418,0.5036831424774304,1,0.00018189432422919082,1
ENSMUSG00000023456,Tpi1,-0.00035048225739778266,0.9734139299716245,0.9981856880396863,2983,0.7728115867827584,788
ENSMUSG00000079186,Gzmc,-0.0003528081651848417,0.08133932579652225,0.5308396618989342,1,6.0914289216857345e-05,1
ENSMUSG00000063568,Jazf1,-0.0003528081651848417,0.08133932579652225,0.5308396618989342,1,6.0914289216857345e-05,1
ENSMUSG00000018417,Myo1b,-0.0003539570960206099,0.9634100302004147,0.9981856880396863,71,0.03092083546908404,68
ENSMUSG00000001018,Snapin,-0.00035412474117700534,0.9691506767243656,0.9981856880396863,93,0.021747021468694325,85
ENSMUSG00000058441,Panx2,-0.0003546781680373658,0.08347152439644234,0.5392584879542957,1,8.06352749341594e-05,1
ENSMUSG00000047938,4930483J18Rik,-0.0003546781680373658,0.08347152439644234,0.5392584879542957,1,8.06352749341594e-05,1
ENSMUSG00000108446,Gm44997,-0.0003546781680373658,0.08347152439644234,0.5392584879542957,1,8.06352749341594e-05,1
ENSMUSG00000036925,Mucl2,-0.0003546781680373658,0.08347152439644234,0.5392584879542957,1,8.06352749341594e-05,1
ENSMUSG00000059326,Csf2ra,-0.00035603404501327276,0.971561829858981,0.9981856880396863,127,0.02778004961749307,115
ENSMUSG00000104639,Gm42939,-0.00035617950848996404,0.08521593912872683,0.5454324900619879,1,6.987588786732403e-05,1
ENSMUSG00000074885,Gm10782,-0.00035617950848996404,0.08521593912872683,0.5454324900619879,1,6.987588786732403e-05,1
ENSMUSG00000085207,Gm11767,-0.00035617950848996404,0.08521593912872683,0.5454324900619879,1,6.987588786732403e-05,1
ENSMUSG00000026245,Farsb,-0.00035669718034032124,0.9713451850868922,0.9981856880396863,296,0.09356954796917831,234
ENSMUSG00000011254,Thg1l,-0.0003570198125415394,0.9726063101833737,0.9981856880396863,15,0.0017059075477649781,14
ENSMUSG00000026134,Prim2,-0.00035774377841734707,0.9690191260867118,0.9981856880396863,32,0.0042146449928370236,32
ENSMUSG00000091264,Smim13,-0.00035882641273748327,0.9644798215887342,0.9981856880396863,69,0.023573601004346197,66
ENSMUSG00000021903,Galnt15,-0.0003605923327251781,0.9719301700073821,0.9981856880396863,11,0.000985702851073042,10
ENSMUSG00000079012,Serpina3m,-0.0003619166290230295,0.09215519090630919,0.5757784388831938,1,8.530740556920067e-05,1
ENSMUSG00000116336,Gm49425,-0.00036191662902303,0.09215519090639734,0.5757784388831938,2,0.00017061481113840135,1
ENSMUSG00000038793,Lefty1,-0.00036374973346238346,0.971414067787735,0.9981856880396863,12,0.0007724416836887135,12
ENSMUSG00000073731,AI507597,-0.00036378231928649914,0.09450720879686791,0.5860260493831609,1,0.0004137741536621437,1
ENSMUSG00000032238,Rora,-0.0003645541163827192,0.9694378097688592,0.9981856880396863,17,0.0023682246651173097,17
ENSMUSG00000031536,Polb,-0.0003653420988804651,0.9726790803827083,0.9981856880396863,118,0.023208091495329878,106
ENSMUSG00000030224,Strap,-0.00036664894868187396,0.9737102523971486,0.9981856880396863,322,0.08893197934849606,256
ENSMUSG00000085133,B930095G15Rik,-0.00036681863974465784,0.9672668731050533,0.9981856880396863,82,0.031827618291442365,81
ENSMUSG00000024190,Dusp1,-0.0003673341764655304,0.9732207074536685,0.9981856880396863,109,0.021433300142180613,100
ENSMUSG00000028602,Tnfrsf8,-0.0003698693026543155,0.9504683041580073,0.9981856880396863,5,0.0007086003344724,5
ENSMUSG00000111905,Gm48045,-0.0003705689324321016,0.10347124794188156,0.626553742353502,1,7.705477854306149e-05,1
ENSMUSG00000112952,Gm48336,-0.0003708252900932239,0.9654404322636652,0.9981856880396863,2,9.794608723157135e-05,2
ENSMUSG00000075254,Heg1,-0.00037096232078036496,0.9695855497432335,0.9981856880396863,133,0.03379223570028528,119
ENSMUSG00000106478,Gm36551,-0.0003714615608516622,0.1046989747815188,0.6309011637625996,1,5.348611642490107e-05,1
ENSMUSG00000038057,Dbil5,-0.0003714615608516622,0.1046989747815188,0.6309011637625996,1,5.348611642490107e-05,1
ENSMUSG00000087690,Gm16031,-0.0003714615608516622,0.1046989747815188,0.6309011637625996,1,5.348611642490107e-05,1
ENSMUSG00000040726,Hesx1,-0.0003714615608516622,0.1046989747815188,0.6309011637625996,1,5.348611642490107e-05,1
ENSMUSG00000117254,Gm34567,-0.0003717280834408416,0.10506778550875984,0.631525923113388,1,6.971687052950781e-05,1
ENSMUSG00000028995,Fam126a,-0.00037214475024829397,0.9693507273935726,0.9981856880396863,52,0.026244924920334933,49
ENSMUSG00000052854,Nrk,-0.00037255913492388674,0.9617485819584815,0.9981856880396863,2,0.00013508016221050402,2
ENSMUSG00000031060,Rbm10,-0.0003734946274643515,0.9733420261849379,0.9981856880396863,255,0.06758744474675749,206
ENSMUSG00000064220,Hist2h2aa1,-0.0003735565752597089,0.9737040562580865,0.9981856880396863,26,0.0038730213128202215,23
ENSMUSG00000023805,Synj2,-0.00037543431075212245,0.9743027551341883,0.9981856880396863,65,0.008014356434426242,61
ENSMUSG00000112860,Gm47439,-0.00037549502145450305,0.11039146191908022,0.654529121338129,1,0.00010658574144247646,1
ENSMUSG00000032878,Ccdc85a,-0.00037549502145450305,0.11039146191908022,0.654529121338129,1,0.00010658574144247646,1
ENSMUSG00000036091,Hyal3,-0.0003755822460714831,0.950542388977645,0.9981856880396863,2,9.489185471838507e-05,2
ENSMUSG00000050520,Cldn8,-0.0003769603708386614,0.9443764559299923,0.9981856880396863,29,0.024272937832879416,28
ENSMUSG00000009108,Gnat2,-0.0003777111355193668,0.11362160111651587,0.668125932007594,1,7.992326367646264e-05,1
ENSMUSG00000086918,4930429F24Rik,-0.0003777111355193668,0.11362160111651587,0.668125932007594,1,7.992326367646264e-05,1
ENSMUSG00000032482,Cspg5,-0.00037827268341252283,0.11445180463464433,0.6707263723809258,1,0.0003838627690600611,1
ENSMUSG00000035949,Fbxw2,-0.00037870394419605363,0.9745719465169709,0.9981856880396863,145,0.032267110790261164,130
ENSMUSG00000116762,Gm46560,-0.00038006975384915066,0.9601894938312472,0.9981856880396863,2,0.0001455375064518706,2
ENSMUSG00000109799,Gm45515,-0.0003802210700412631,0.1173694034399888,0.6815862434230858,1,0.00010508116699203517,1
ENSMUSG00000036054,Sugp2,-0.0003811605910355431,0.975252704881022,0.9981856880396863,108,0.021532927704045288,101
ENSMUSG00000102752,Gm7694,-0.0003826748832022128,0.974513451876653,0.9981856880396863,116,0.02317155814469618,106
ENSMUSG00000055553,Kxd1,-0.00038334512369864887,0.9744393657305455,0.9981856880396863,261,0.08131645081100836,206
ENSMUSG00000055069,Rab39,-0.00038413375963118883,0.12340449850777557,0.7061956207224177,1,0.00035526995798377636,1
ENSMUSG00000035868,Zfp983,-0.00038425100386478187,0.9399389223182808,0.9981856880396863,35,0.02483302104634459,32
ENSMUSG00000022991,Lalba,-0.00038539437060273286,0.846303776125372,0.9981856880396863,3,0.0012669640917917098,3
ENSMUSG00000021579,Lrrc14b,-0.0003868878410040912,0.12779586629679174,0.7220672547218673,1,7.992326367646264e-05,1
ENSMUSG00000035805,Mlc1,-0.0003868878410040912,0.12779586629679174,0.7220672547218673,1,7.992326367646264e-05,1
ENSMUSG00000069268,Hist1h2bf,-0.0003868878410040912,0.12779586629679174,0.7220672547218673,1,7.992326367646264e-05,1
ENSMUSG00000052276,Ostn,-0.00038751149731614144,0.128806960522319,0.7236966959733022,1,3.3486725208089914e-05,1
ENSMUSG00000031637,Lrp2bp,-0.00038751149731614144,0.128806960522319,0.7236966959733022,1,3.3486725208089914e-05,1
ENSMUSG00000032399,Rpl4,-0.00038813758779887694,0.9771789632359158,0.9981856880396863,4516,2.9719974277716443,1013
ENSMUSG00000021257,Angel1,-0.00038911418048974525,0.9756796856662993,0.9981856880396863,20,0.0017972531027094178,19
ENSMUSG00000093594,Gm20707,-0.0003913165024788877,0.8987479300771628,0.9981856880396863,4,0.0013336533844800981,4
ENSMUSG00000018572,Phf23,-0.00039147715290736065,0.9734132974497212,0.9981856880396863,272,0.05532079188371342,211
ENSMUSG00000012520,Phox2b,-0.0003934121171525634,0.9094755879074155,0.9981856880396863,27,0.028574549173965402,24
ENSMUSG00000029490,Mfsd7a,-0.0003942436325761419,0.9666078383475729,0.9981856880396863,32,0.006149951146350827,30
ENSMUSG00000079484,Phyhd1,-0.0003945749541510187,0.9705161770748361,0.9981856880396863,31,0.007141844646723358,27
ENSMUSG00000029154,Cwh43,-0.00039474490325782215,0.9641731872498769,0.9981856880396863,3,0.0002475464872145428,3
ENSMUSG00000019942,Cdk1,-0.000395351548363543,0.9773011151431006,0.9981856880396863,252,0.04122573671141204,198
ENSMUSG00000106567,2010309G21Rik,-0.0003962423554894811,0.9675729453276312,0.9981856880396863,2,5.8655098854969464e-05,2
ENSMUSG00000092569,Gm20544,-0.0003969353469121193,0.14485265531612868,0.783584202805483,1,3.13885263950042e-05,1
ENSMUSG00000109114,Gm44753,-0.0003969353469121193,0.14485265531612868,0.783584202805483,1,3.13885263950042e-05,1
ENSMUSG00000087355,Gm13187,-0.00039728832133843897,0.14548213937811494,0.7854042876968141,1,0.0001771608642792764,1
ENSMUSG00000050721,Plekho2,-0.00039759419249438667,0.9769228044199287,0.9981856880396863,100,0.013905876241670811,93
ENSMUSG00000030324,Rho,-0.000399369572981553,0.14923644668190783,0.7955304053585409,1,4.665623511009996e-05,1
ENSMUSG00000021797,9230112D13Rik,-0.000399369572981553,0.14923644668190783,0.7955304053585409,1,4.665623511009996e-05,1
ENSMUSG00000046006,Gapt,-0.000399369572981553,0.14923644668190783,0.7955304053585409,1,4.665623511009996e-05,1
ENSMUSG00000115958,Gm28040,-0.000399369572981553,0.14923644668190783,0.7955304053585409,1,4.665623511009996e-05,1
ENSMUSG00000031910,Has3,-0.000399369572981553,0.14923644668190783,0.7955304053585409,1,4.665623511009996e-05,1
ENSMUSG00000027287,Snap23,-0.0003997664671541691,0.976809212744792,0.9981856880396863,200,0.0452835738559868,170
ENSMUSG00000031881,Cdh16,-0.0004001755700696687,0.9490926410739804,0.9981856880396863,2,0.00015817317831582495,2
ENSMUSG00000060594,Layn,-0.00040312875825997217,0.9593975269362414,0.9981856880396863,2,0.00010760157107065477,2
ENSMUSG00000006014,Prg4,-0.0004038397075538123,0.15754938149112085,0.8189598105939055,1,9.447458733241925e-05,1
ENSMUSG00000105820,Gm43400,-0.0004038397075538123,0.15754938149112085,0.8189598105939055,1,9.447458733241925e-05,1
ENSMUSG00000022303,Dcstamp,-0.00040443219917271633,0.15867704765965152,0.8215659778197231,1,0.0017019556534180057,1
ENSMUSG00000025907,Rb1cc1,-0.0004068966504918919,0.9771120643887654,0.9981856880396863,199,0.028041266014442866,171
ENSMUSG00000004626,Stxbp2,-0.0004070279109121239,0.9783631810474593,0.9981856880396863,744,0.20625875722861392,430
ENSMUSG00000070520,Nsmce3,-0.00040714983069939137,0.9784800165868217,0.9981856880396863,76,0.010603451256772199,71
ENSMUSG00000091968,Gm17115,-0.0004072630674115894,0.16414939749054014,0.838350009990091,1,7.527787976558233e-05,1
ENSMUSG00000105516,Gm36823,-0.0004072630674115894,0.16414939749054014,0.838350009990091,1,7.527787976558233e-05,1
ENSMUSG00000028849,Map7d1,-0.00040752732349950066,0.9780267121362805,0.9981856880396863,461,0.09697754931922328,323
ENSMUSG00000040345,Arhgap9,-0.00040874463786180477,0.9781424786901811,0.9981856880396863,84,0.010689832780216027,77
ENSMUSG00000087269,D330023K18Rik,-0.00040925081537412727,0.9707454088034011,0.9981856880396863,70,0.02674323925694456,65
ENSMUSG00000025496,Drd4,-0.0004100751968867196,0.9726429407904975,0.9981856880396863,3,0.00023928067191112727,3
ENSMUSG00000111654,Gm47077,-0.0004102734538946845,0.1701234948544732,0.8564382605273249,1,8.553643103518328e-05,1
ENSMUSG00000026989,Dapl1,-0.0004102734538946845,0.1701234948544732,0.8564382605273249,1,8.553643103518328e-05,1
ENSMUSG00000104631,Gm43774,-0.00041035238416319795,0.1702822953090497,0.8564382605273249,1,0.00024261810715797339,1
ENSMUSG00000094845,Tmem95,-0.00041035238416319795,0.1702822953090497,0.8564382605273249,1,0.00024261810715797339,1
ENSMUSG00000115199,Vmn1r15,-0.00041081011231157557,0.17120539285310077,0.859407326261442,1,7.045689923039599e-05,1
ENSMUSG00000029195,Klb,-0.00041081011231157557,0.17120539285310077,0.859407326261442,1,7.045689923039599e-05,1
ENSMUSG00000020328,Nudcd2,-0.00041086019034093196,0.9787400385856038,0.9981856880396863,138,0.017875695952547836,126
ENSMUSG00000021417,Eci2,-0.00041126114141089797,0.9781308901693826,0.9981856880396863,226,0.055335988002848974,189
ENSMUSG00000087612,A230005M16Rik,-0.0004118346305396197,0.17328510357591353,0.8643090492292806,1,8.449297186799902e-05,1
ENSMUSG00000053820,Bcl2a1c,-0.0004118346305396197,0.17328510357591353,0.8643090492292806,1,8.449297186799902e-05,1
ENSMUSG00000091659,Gm17099,-0.0004118346305396197,0.17328510357591353,0.8643090492292806,1,8.449297186799902e-05,1
ENSMUSG00000086152,Gm11454,-0.0004118346305396197,0.17328510357591353,0.8643090492292806,1,8.449297186799902e-05,1
ENSMUSG00000029290,Zfp326,-0.00041229953965264986,0.9698765872726818,0.9981856880396863,69,0.03598940160402105,68
ENSMUSG00000042842,Serpinb6b,-0.00041258942336680157,0.9729473970316813,0.9981856880396863,40,0.03482035286463699,38
ENSMUSG00000044145,1810024B03Rik,-0.0004137931542522158,0.9774758638189724,0.9981856880396863,28,0.0048837382408364344,27
ENSMUSG00000032067,Pts,-0.0004139110754839912,0.9762382352389101,0.9981856880396863,177,0.03458615815662089,147
ENSMUSG00000105895,Gm42829,-0.00041430708990665833,0.9674519004599347,0.9981856880396863,2,0.00022024630756649084,2
ENSMUSG00000093672,Gm20655,-0.00041490093350027887,0.17962230379814903,0.882441144661097,1,6.914194842010647e-05,1
ENSMUSG00000099988,1700054A03Rik,-0.00041490093350027887,0.17962230379814903,0.882441144661097,1,6.914194842010647e-05,1
ENSMUSG00000031682,1700011L22Rik,-0.00041490093350027887,0.17962230379814903,0.882441144661097,1,6.914194842010647e-05,1
ENSMUSG00000027612,Mmp24,-0.00041490093350027887,0.17962230379814903,0.882441144661097,1,6.914194842010647e-05,1
ENSMUSG00000042532,Golga7b,-0.000414959262939057,0.9044748261485829,0.9981856880396863,10,0.007589051085874724,10
ENSMUSG00000060279,Ap2a1,-0.0004154323083894467,0.9783025196966797,0.9981856880396863,373,0.14119942354263748,277
ENSMUSG00000031352,Hccs,-0.00041558937988276637,0.9789764587254286,0.9981856880396863,113,0.01735769539153027,101
ENSMUSG00000098176,Ccdc166,-0.00041595014295866796,0.97884683662529,0.9981856880396863,25,0.0026029148380270844,24
ENSMUSG00000025162,Csnk1d,-0.00041725944938751934,0.9798233713899098,0.9981856880396863,615,0.09490250263882855,385
ENSMUSG00000020978,Klhdc2,-0.00041833051238023277,0.9747484594341851,0.9981856880396863,118,0.0967068176384581,102
ENSMUSG00000041592,Sdk2,-0.00041852530174389235,0.9782616833196502,0.9981856880396863,13,0.0010450085441874692,13
ENSMUSG00000049969,Plekhf2,-0.00042028745230216933,0.9796026612230171,0.9981856880396863,514,0.10361391985175772,341
ENSMUSG00000087049,Bach2it1,-0.0004218512233496863,0.19462157911829192,0.9205520820238114,1,0.0004300838260257163,1
ENSMUSG00000108650,Gm44867,-0.00042209819839932636,0.9788861726890379,0.9981856880396863,49,0.00597770714861452,41
ENSMUSG00000025545,Clybl,-0.0004224933696259295,0.9793448073381734,0.9981856880396863,113,0.017912554878691183,100
ENSMUSG00000112734,Gm47644,-0.00042257982472692116,0.9619090695059831,0.9981856880396863,2,0.00017311107623665278,2
ENSMUSG00000040181,Fmo1,-0.0004227344158965561,0.969589553240382,0.9981856880396863,12,0.0020322379545520608,12
ENSMUSG00000021222,Dcaf4,-0.0004230447471244604,0.9701301324811238,0.9981856880396863,30,0.0269254345451207,29
ENSMUSG00000029427,Zcchc8,-0.0004230516997812485,0.9795397254624769,0.9981856880396863,196,0.02922550678627466,171
ENSMUSG00000090210,Itga10,-0.0004246913379920401,0.9666222955458315,0.9981856880396863,6,0.0009049293641958536,6
ENSMUSG00000021552,Gkap1,-0.0004249497732825716,0.9766104729212799,0.9981856880396863,43,0.008742573104024483,40
ENSMUSG00000025876,Unc5a,-0.0004253671684685797,0.9481895926259851,0.9981856880396863,19,0.020932542747275608,19
ENSMUSG00000118209,Gm35438,-0.0004280836583078004,0.9594765709057176,0.9981856880396863,2,9.34994650457913e-05,2
ENSMUSG00000009733,Tfcp2,-0.0004283285628831873,0.9416575016613928,0.9981856880396863,19,0.02630904451137301,19
ENSMUSG00000097113,Gm19705,-0.00042905340082914916,0.9714165778498192,0.9981856880396863,5,0.0008487817165224891,5
ENSMUSG00000000120,Ngfr,-0.00042952581214119673,0.9796942970031204,0.9981856880396863,29,0.004048054827986973,26
ENSMUSG00000021339,Mrs2,-0.00042957028780184306,0.9787565559010438,0.9981856880396863,152,0.06570636705464464,132
ENSMUSG00000085945,2310014F06Rik,-0.0004308140398206032,0.9733354446915468,0.9981856880396863,6,0.0006624550086530859,6
ENSMUSG00000040146,Rgl3,-0.000431245994581012,0.9701014314176979,0.9981856880396863,18,0.004722490967932255,18
ENSMUSG00000017677,Wsb1,-0.00043281895588153675,0.9807367540614049,0.9981856880396863,459,0.12546373927779036,332
ENSMUSG00000111856,6530413G14Rik,-0.0004333468252965637,0.9731592559359767,0.9981856880396863,2,0.0001407496368816703,2
ENSMUSG00000097107,Platr6,-0.0004337038419109303,0.222285417705121,0.9968833089669198,1,6.339158343013343e-05,1
ENSMUSG00000052368,Gm9873,-0.0004337038419109303,0.222285417705121,0.9968833089669198,1,6.339158343013343e-05,1
ENSMUSG00000018543,1700001P01Rik,-0.0004337038419109303,0.222285417705121,0.9968833089669198,1,6.339158343013343e-05,1
ENSMUSG00000092171,4833427F10Rik,-0.0004337038419109303,0.222285417705121,0.9968833089669198,1,6.339158343013343e-05,1
ENSMUSG00000092618,Btnl6,-0.0004346604245263839,0.9798584030293673,0.9981856880396863,16,0.0016329943951305607,16
ENSMUSG00000046323,Dppa3,-0.0004348979554231997,0.973356232123517,0.9981856880396863,3,0.0002239643203441204,3
ENSMUSG00000027309,4930402H24Rik,-0.0004350005271025957,0.9814256993465078,0.9981856880396863,128,0.015382605326433837,117
ENSMUSG00000031256,Cstf2,-0.0004366267942314475,0.9798346336240165,0.9981856880396863,82,0.01321493294412028,78
ENSMUSG00000072573,Gm10369,-0.00043723736147607486,0.23105290259571976,0.9981856880396863,1,9.702950978190116e-05,1
ENSMUSG00000075189,Olfr1055,-0.00043723736147607486,0.23105290259571976,0.9981856880396863,1,9.702950978190116e-05,1
ENSMUSG00000035151,Elmod2,-0.0004380264664974036,0.9723574321312773,0.9981856880396863,121,0.038413875455595686,109
ENSMUSG00000022682,Rrn3,-0.00043809229762666486,0.9794566128978797,0.9981856880396863,115,0.03022994702891038,107
ENSMUSG00000091172,Gm17120,-0.0004400619620182485,0.23823601813646578,0.9981856880396863,1,0.00015904857144561233,1
ENSMUSG00000020593,Lpin1,-0.00044011602300141306,0.981586467011784,0.9981856880396863,51,0.006323529721799023,46
ENSMUSG00000045777,Ifitm10,-0.0004411946259096726,0.974099638414377,0.9981856880396863,10,0.0013300529371847467,10
ENSMUSG00000085315,A430018G15Rik,-0.00044169498623275515,0.979858106434695,0.9981856880396863,8,0.0007233474719508825,8
ENSMUSG00000020948,Klhl28,-0.0004420407957426134,0.9787893368437532,0.9981856880396863,38,0.007772611811289864,36
