Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000046338,Gpat2,0.008001491553393848,0.03964856894957114,0.1558926542007622,3,0.0010098245934197824,3
ENSMUSG00000016946,Kctd5,0.008001382232906253,0.2438128529463035,0.6171860373281192,1083,0.21133625227216926,650
ENSMUSG00000084929,Foxo6os,0.008000782943334112,2.319133787453964e-06,2.9095568773583013e-05,5,0.005855561662944935,5
ENSMUSG00000032593,Amigo3,0.007999567083896215,0.23573963188765945,0.6034691512804568,103,0.01512053221417424,97
ENSMUSG00000022568,Scrib,0.00799947558545254,0.24041353018719258,0.6114520691605522,904,0.21806275461472494,591
ENSMUSG00000040356,Skiv2l,0.007999229455000107,0.2414479306052033,0.6130087463118381,736,0.19384921337792385,509
ENSMUSG00000025429,Pstpip2,0.007998699344714066,0.2134563209540694,0.5654509785318456,51,0.007158148367318448,49
ENSMUSG00000040940,Arhgef1,0.007995677167408254,0.2420113847146781,0.6139436432080211,954,0.2225615892193775,592
ENSMUSG00000054277,Arfgap3,0.007995371827040828,0.24366918630357803,0.6169051222812577,1562,0.3875599876369548,808
ENSMUSG00000041895,Wipi1,0.00799391477154447,0.23860175709443032,0.6079914320884275,260,0.0452527773334236,219
ENSMUSG00000038515,Grtp1,0.007993033861543293,0.24315042483594573,0.6157569945281788,1073,0.28567408070571687,646
ENSMUSG00000029765,Plxna4,0.007991282768690692,0.1790781578547982,0.49816095541238203,28,0.004086793059858444,27
ENSMUSG00000030271,Ogg1,0.007983086902452599,0.22073394344440267,0.5769537025699452,139,0.023709680643570343,127
ENSMUSG00000078515,Ddi2,0.007981853403994595,0.24291166091168592,0.6154001248311763,953,0.255131592876506,625
ENSMUSG00000038967,Pdk2,0.007973503845136894,0.2423703400105448,0.6143586708300603,940,0.2614131818621814,619
ENSMUSG00000025873,Faf2,0.007973165408074523,0.24068078686722294,0.6119668194849252,481,0.10469811801929296,363
ENSMUSG00000087141,Plcxd2,0.00797313853559542,0.23399648050298305,0.6003915679372841,172,0.029432724328565463,154
ENSMUSG00000035293,G2e3,0.00797224167540567,0.22667673873822602,0.5873610798203223,203,0.04903508031909435,180
ENSMUSG00000036452,Arhgap26,0.007970317482617435,0.23462671949791924,0.6012584734248358,492,0.13165076340607443,390
ENSMUSG00000002205,Vrk3,0.007965080466007652,0.24262749682146723,0.6149279029582626,773,0.16756793471141504,522
ENSMUSG00000078794,Dact3,0.00795915351109143,0.23715670826916613,0.6059458264496812,912,0.27546609311869447,539
ENSMUSG00000020840,Blmh,0.007957476074460866,0.24695708882040335,0.6225625073146629,2369,0.60354021065831,984
ENSMUSG00000096546,Smlr1,0.007957267569698515,0.23645385069743763,0.6048096515570869,384,0.10754305322814733,314
ENSMUSG00000036968,Cnpy4,0.007945132373289854,0.17958987746134203,0.4993636012110319,151,0.03607894980273423,141
ENSMUSG00000028643,Svbp,0.007943232993143893,0.2409444011973796,0.6125545548630228,452,0.08118184871390983,352
ENSMUSG00000022270,Retreg1,0.00794213445961461,0.23814534015467892,0.6072384355917076,448,0.11911514988532226,363
ENSMUSG00000038970,Lmtk2,0.0079420434678575,0.24191873587777346,0.6137911291216496,567,0.12537947240763914,425
ENSMUSG00000048497,Mmgt2,0.007935958017150403,0.23982147939460052,0.61051591002999,563,0.13546237060866584,425
ENSMUSG00000030589,Rasgrp4,0.007933682688131865,0.22345910350173304,0.5811784733251827,48,0.008811454093608957,46
ENSMUSG00000035824,Tk2,0.0079302086584774,0.24062954743639153,0.6119189933392549,151,0.02423825207377727,139
ENSMUSG00000026950,Neb,0.007927404661373365,0.2030794281995394,0.5464782844690685,8,0.0008613860210395233,8
ENSMUSG00000045777,Ifitm10,0.00792659009690428,0.21984066277760284,0.5755923158776203,66,0.010812858916990764,60
